id,source_id,source_variant_id,source,name,active,handle
02dcd191-ae62-11e6-f485-4cbc4ec0dd2d,,,USER,Duvet Set Oilily 'Kiss Frog',true,DUVOILILYFROG
02dcd191-ae62-11e6-f485-4cbc4ed2508b,,,USER,Duvet Set Oilily 140x200,true,DUVOILILY
02dcd191-ae62-11e6-f485-4cbc4ee3f438,,,USER,Duvet set Pixie Patch 3/4,true,DUVPIXIEPATC34
02dcd191-ae62-11e6-f485-4cbc4ef570a2,,,USER,Duvet set Pixie Patch Single,true,DUVPIXIEPATCHSI
02dcd191-ae62-11e6-f485-4cbc4f073fc5,2415345467452_unpub,21674741071932_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
08a086a9-8c38-0f03-95c5-6030cb640e40,2415345467452_unpub,21674741170236_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
1739dd49-c8e4-ba0e-94fe-efa77eec865a,2415345467452_unpub,21674741530684_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
392860b9-17fb-19ac-9a03-7185a6afd97d,2415345467452_unpub,21674741137468_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
4008b5b7-2c4a-18ae-a616-440e5c9d5c7f,2415345467452_unpub,21674741235772_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
5ed9a004-32fa-b962-75ba-eecc8a2e282e,2415345467452_unpub,21674741465148_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
6b3bf8f7-6b45-ec64-81ba-8bce3678819f,2415345467452_unpub,21674741334076_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
6dd97177-7c91-80df-31d8-6474bb373db6,2415345467452_unpub,21674741366844_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
7bdb76ba-e9ec-1824-3120-9205fa4d7990,2415345467452_unpub,,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
9e563c6b-3537-5bc1-ed37-49ec92d72716,2415345467452_unpub,21674741203004_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
a6d8f991-eba3-65d1-18ea-48c207c3193c,2415345467452_unpub,21674741104700_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
acf86da1-3680-4c25-cbd7-ac81765a2ca7,2415345467452_unpub,,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
b0c74540-3382-85e6-ad94-615dc307552e,2415345467452_unpub,,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
b6786464-60d9-498e-9e16-c7407b8d1a81,2415345467452_unpub,21674741301308_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
c94a06fc-17e3-c6f5-be77-267ab70db6ec,2415345467452_unpub,21674774888508_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
dae52fa1-6245-c0d0-c3b5-5ce84c22d52a,2415345467452_unpub,,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
dce9677b-076d-4387-e7eb-b8b9673a48f1,2415345467452_unpub,21674741497916_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
dd1d0ec4-a146-cd25-9c74-6e95b6052997,2415345467452_unpub,21674774986812_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
e032567c-d877-b2e1-2032-3f86f2f2facc,2415345467452_unpub,21674741268540_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
e3accc40-5eaf-3241-90e1-b21dbbdc6c3f,2415345467452_unpub,21674741399612_unpub,USER,Duvet Set Poppiseed Collection,true,DUVSETPOPPI34
02dcd191-ae62-11e6-f485-4cbc4f2d4ce3,,,USER,Duvet Set Rescue Me Si,true,DUVRESUEMESI
02dcd191-ae62-11e6-f485-4cbc4f41491d,,,USER,Duvet Set Route De Paris 3/4,true,DUVROUTEDEPARIS
02dcd191-ae62-11e6-f485-4cbc4f536fb6,,,USER,Duvet set San Francisco 3/4,true,DUVSANFRANCISCO
02dcd191-ae62-11e6-f485-4cbc4f64e573,,,USER,Duvet Set Single Lilly,true,DUVSETSINLILLY
02dcd191-ae62-11e6-f485-4cbc4f88f8e4,,,USER,Duvet Set Tree Tops,true,DUVTREETOPS
02dcd191-ae62-11e6-f485-4cbc4fadb0cd,,,USER,Duvet Sherif,true,DUVSHERIF
02dcd191-ae62-11e6-f485-4cbc4fd0e16d,,,USER,duvetcover set cot fabler,true,DUVCOTFABL
02dcd191-ae62-11e6-f485-4cbc4fe23948,,,USER,Easy Walker Adapters,true,EASYWALADA
02dcd191-ae62-11e6-f485-4cbc5016b382,,,USER,Easywalker Mini Union Jack,true,EASYWALKERMINIU
02dcd191-ae62-11e6-f485-4cbc50284530,,,USER,Easywalker Sky,true,EASYWALKERSKY
02dcd191-ae62-11e6-f485-4cbc505d9a17,,,USER,Elizabeth Tan Bag,true,BABYFIRSTELIZAB
02dcd191-ae62-11e6-f485-4cbc50936bf0,,,USER,Explore hanging storage basket,true,SBEXPLOREHANING
02dcd191-ae62-11e6-f485-4cbc50a54c95,,,USER,F Shelf Star,true,FSHELFSTAR
02dcd191-ae62-11e6-f485-4cbc50b6d245,,,USER,"F SHELF WHITE 5,5 X 80 X9",true,FSHELFWHITE
02dcd191-ae62-11e6-f485-4cbc50da4390,,,USER,Fabric Bear,true,TOYFABRICBEAR
02dcd191-ae62-11e6-f485-4cbc50ec0584,,,USER,fabric letters boy/girl/baby,true,WDFABLETT
02dcd191-ae62-11e6-f485-4cbc50fdb23f,,,USER,Fabric on roll per meter,true,FABRICGREYDOT
02dcd191-ae62-11e6-f485-4cbc5110760e,,,USER,Fabric pink white dot,true,FABRICONROLL
02dcd191-ae62-11e6-f485-4cbc512252a0,,,USER,Fabric Tafel Zeil 1 meter,true,FABRICTAFELZEIL
02dcd191-ae62-11e6-f485-4cbc5133e075,,,USER,Fairy Quilt,true,DUVQUFAIRY
